,is_weekend,hour,hex_6,unique_drivers,util,cdr
70,0,1,8611aa4f7ffffff,11,0.4166666666666667,1.0
71,0,1,8611aa607ffffff,57,0.47050147492625366,1.0
72,0,1,8611aa617ffffff,83,0.5298858294157153,0.9047619047619048
73,0,1,8611aa61fffffff,56,0.3437125748502994,0.9
74,0,1,8611aa627ffffff,60,0.4745621351125938,1.0
75,0,1,8611aa62fffffff,46,0.5526315789473685,1.0
76,0,1,8611aa637ffffff,113,0.7208139950017851,0.9583333333333334
77,0,1,8611aa677ffffff,4,0.6,1.0
78,0,1,8611aa687ffffff,82,0.514018691588785,0.25
79,0,1,8611aa68fffffff,20,0.6467661691542289,0.75
80,0,1,8611aa697ffffff,67,0.6021699819168174,0.8333333333333334
81,0,1,8611aa69fffffff,1,0.0,1.0
82,0,1,8611aa6a7ffffff,105,0.44612696563774024,0.7307692307692307
83,0,1,8611aa6afffffff,82,0.4517543859649123,1.0
84,0,1,8611aa6b7ffffff,94,0.37891891891891893,0.8666666666666667
85,0,1,8611aa6dfffffff,8,0.3508771929824561,1.0
86,0,1,8611aa707ffffff,72,0.3873807776962582,1.0
87,0,1,8611aa70fffffff,77,0.43846153846153846,1.0
88,0,1,8611aa717ffffff,124,0.5046082949308756,0.90625
89,0,1,8611aa71fffffff,90,0.733993399339934,0.8695652173913043
90,0,1,8611aa727ffffff,47,0.41825095057034223,0.6666666666666666
91,0,1,8611aa72fffffff,56,0.40847983453981385,0.9
92,0,1,8611aa737ffffff,50,0.41774193548387095,1.0
93,0,1,8611aa757ffffff,51,0.6361386138613861,0.8571428571428571
94,0,1,8611aa767ffffff,5,0.375,1.0
95,0,1,8611aa76fffffff,1,0.0,1.0
96,0,1,8611aa787ffffff,123,0.6396431342125679,1.0
97,0,1,8611aa78fffffff,152,0.5917569193742479,0.9591836734693877
98,0,1,8611aa797ffffff,73,0.40982404692082114,0.9259259259259259
99,0,1,8611aa79fffffff,73,0.48878923766816146,1.0
100,0,1,8611aa7a7ffffff,99,0.5628109452736318,0.6923076923076923
101,0,1,8611aa7afffffff,163,0.66553480475382,0.8888888888888888
102,0,1,8611aa7b7ffffff,76,0.4419889502762431,0.9230769230769231
103,0,2,861181a4fffffff,23,0.25348189415041783,0.5
104,0,2,861181a57ffffff,6,0.32673267326732675,1.0
105,0,2,861181a5fffffff,1,0.0,1.0
106,0,2,861181a6fffffff,58,0.3680555555555556,1.0
107,0,2,861181aa7ffffff,4,0.5714285714285714,0.0
108,0,2,861181b0fffffff,25,0.1909814323607427,1.0
109,0,2,861181b2fffffff,30,0.3441780821917808,0.6
110,0,2,861181b47ffffff,128,0.5116115411681914,1.0
111,0,2,861181b4fffffff,171,0.32507861635220126,0.90625
112,0,2,861181b67ffffff,177,0.3964243146603099,0.9375
113,0,2,861181b6fffffff,138,0.4228312932410857,0.92
114,0,2,861181b77ffffff,69,0.21731343283582089,1.0
115,0,2,8611aa09fffffff,36,0.25252525252525254,0.8571428571428571
116,0,2,8611aa0c7ffffff,15,0.38497652582159625,1.0
117,0,2,8611aa0e7ffffff,16,0.36036036036036034,1.0
118,0,2,8611aa197ffffff,17,0.332378223495702,0.8333333333333334
119,0,2,8611aa40fffffff,22,0.14390243902439023,1.0
120,0,2,8611aa447ffffff,82,0.5545634920634921,0.9444444444444444
121,0,2,8611aa44fffffff,94,0.508177570093458,1.0
122,0,2,8611aa457ffffff,43,0.35526315789473684,1.0
123,0,2,8611aa45fffffff,206,0.5647788983708301,0.9122807017543859
124,0,2,8611aa46fffffff,63,0.7763636363636364,0.5
125,0,2,8611aa49fffffff,5,0.5,1.0
126,0,2,8611aa4c7ffffff,130,0.44494012679032635,0.8524590163934426
127,0,2,8611aa4cfffffff,153,0.41723998381222177,0.9047619047619048
128,0,2,8611aa4d7ffffff,29,0.3424408014571949,1.0
129,0,2,8611aa4dfffffff,92,0.4779816513761468,0.9411764705882353
130,0,2,8611aa4e7ffffff,77,0.26963788300835656,0.8
131,0,2,8611aa4efffffff,182,0.4757371720455073,0.875
132,0,2,8611aa4f7ffffff,21,0.4215686274509804,1.0
133,0,2,8611aa507ffffff,8,0.09375,1.0
134,0,2,8611aa56fffffff,10,0.5,1.0
135,0,2,8611aa607ffffff,134,0.49544072948328266,1.0
136,0,2,8611aa617ffffff,175,0.5128891050583657,0.9130434782608695
137,0,2,8611aa61fffffff,122,0.3717830882352941,0.8125
138,0,2,8611aa627ffffff,148,0.4377995891349007,0.8421052631578947
139,0,2,8611aa637ffffff,224,0.7942496260594981,0.9651162790697675
140,0,2,8611aa687ffffff,172,0.3843197540353574,1.0
141,0,2,8611aa68fffffff,40,0.592156862745098,1.0
142,0,2,8611aa697ffffff,138,0.4582560296846011,1.0
143,0,2,8611aa6a7ffffff,229,0.44330518697225574,0.9433962264150944
144,0,2,8611aa6afffffff,152,0.4630977130977131,0.9230769230769231
145,0,2,8611aa6b7ffffff,187,0.3608092918696141,0.9594594594594594
146,0,2,8611aa6dfffffff,12,0.3660130718954248,1.0
147,0,2,8611aa707ffffff,164,0.39416644367139414,0.8947368421052632
148,0,2,8611aa70fffffff,182,0.38454266130938314,0.8983050847457628
149,0,2,8611aa717ffffff,168,0.49429303517353834,0.9016393442622951
150,0,2,8611aa71fffffff,210,0.5466485507246377,0.9
151,0,2,8611aa727ffffff,131,0.4932630345635618,1.0
152,0,2,8611aa72fffffff,145,0.45646196150320806,0.7857142857142857
153,0,2,8611aa737ffffff,115,0.4287991498405951,0.88
154,0,2,8611aa747ffffff,1,0.0,1.0
155,0,2,8611aa74fffffff,7,0.09057971014492754,1.0
156,0,2,8611aa757ffffff,112,0.45207100591715976,0.9416666666666667
157,0,2,8611aa767ffffff,6,0.875,0.0
158,0,2,8611aa787ffffff,212,0.6701782820097245,0.935064935064935
159,0,2,8611aa78fffffff,293,0.6704980842911877,0.9491525423728814
160,0,2,8611aa797ffffff,182,0.4715261958997722,0.9152542372881356
161,0,2,8611aa79fffffff,181,0.4416790490341753,0.9672131147540983
162,0,2,8611aa7a7ffffff,165,0.6840200445434298,0.9444444444444444
163,0,2,8611aa7afffffff,269,0.7099146807884672,0.8795180722891566
164,0,2,8611aa7b7ffffff,151,0.5208333333333334,0.9259259259259259
165,0,3,861181a47ffffff,8,0.464,1.0
166,0,3,861181a4fffffff,33,0.44029850746268656,0.8888888888888888
167,0,3,861181a57ffffff,10,0.3708609271523179,1.0
168,0,3,861181a5fffffff,5,0.717948717948718,1.0
169,0,3,861181a6fffffff,99,0.3616335303600215,0.8888888888888888
170,0,3,861181a77ffffff,13,0.6056338028169014,1.0
171,0,3,861181ae7ffffff,5,0.10365853658536585,1.0
172,0,3,861181b0fffffff,91,0.6303030303030303,1.0
173,0,3,861181b1fffffff,1,0.0,1.0
174,0,3,861181b27ffffff,8,0.7567567567567568,1.0
175,0,3,861181b2fffffff,92,0.436241610738255,0.9565217391304348
176,0,3,861181b47ffffff,281,0.6126357918810749,0.8571428571428571
177,0,3,861181b4fffffff,326,0.4545136459062281,0.9347826086956522
178,0,3,861181b67ffffff,445,0.5703527955436353,0.9363636363636364
179,0,3,861181b6fffffff,295,0.4614814814814815,0.9423076923076923
180,0,3,861181b77ffffff,175,0.41479755316050104,0.9565217391304348
181,0,3,86118cd27ffffff,30,0.502454991816694,1.0
182,0,3,86118cd37ffffff,20,0.5869565217391305,1.0
183,0,3,8611aa09fffffff,80,0.422680412371134,1.0
184,0,3,8611aa0afffffff,16,0.696078431372549,1.0
185,0,3,8611aa0c7ffffff,27,0.6470588235294118,0.9
186,0,3,8611aa0e7ffffff,22,0.7129629629629629,1.0
187,0,3,8611aa0f7ffffff,11,0.9130434782608695,1.0
188,0,3,8611aa197ffffff,40,0.6102003642987249,1.0
189,0,3,8611aa40fffffff,43,0.26863572433192684,1.0
190,0,3,8611aa447ffffff,248,0.6581786793267156,1.0
191,0,3,8611aa44fffffff,214,0.6578138104556891,0.9361702127659575
192,0,3,8611aa457ffffff,112,0.41801022414471095,0.9428571428571428
193,0,3,8611aa45fffffff,426,0.6222834103648343,0.9210526315789473
194,0,3,8611aa467ffffff,20,0.7477876106194691,1.0
195,0,3,8611aa46fffffff,209,0.7997787610619469,0.875
196,0,3,8611aa49fffffff,6,0.42857142857142855,1.0
197,0,3,8611aa4c7ffffff,222,0.5103922716627635,0.9478260869565217
198,0,3,8611aa4cfffffff,320,0.4198321891685736,1.0
199,0,3,8611aa4d7ffffff,47,0.44790652385589097,1.0
200,0,3,8611aa4dfffffff,237,0.503613541270445,0.9545454545454546
201,0,3,8611aa4e7ffffff,130,0.40662202380952384,1.0
202,0,3,8611aa4efffffff,375,0.5828883969266831,0.9466666666666667
203,0,3,8611aa4f7ffffff,46,0.5737704918032787,1.0
204,0,3,8611aa507ffffff,10,0.0860655737704918,0.5
205,0,3,8611aa51fffffff,9,1.0,1.0
206,0,3,8611aa567ffffff,6,0.6875,0.5
207,0,3,8611aa56fffffff,38,0.7802197802197802,0.75
208,0,3,8611aa607ffffff,326,0.6567722075637643,0.9722222222222222
209,0,3,8611aa617ffffff,403,0.6195133310047736,0.9915254237288136
210,0,3,8611aa61fffffff,281,0.44896352663342953,0.9615384615384616
211,0,3,8611aa627ffffff,347,0.571914594087283,0.9716981132075472
212,0,3,8611aa62fffffff,253,0.6417489421720733,1.0
213,0,3,8611aa637ffffff,440,0.7215813953488373,0.9787234042553191
214,0,3,8611aa677ffffff,61,0.7627118644067796,1.0
215,0,3,8611aa687ffffff,395,0.6577429983525536,0.9616161616161616
216,0,3,8611aa68fffffff,87,0.462890625,1.0
217,0,3,8611aa697ffffff,300,0.714171974522293,0.9423076923076923
218,0,3,8611aa69fffffff,18,0.5928571428571429,1.0
219,0,3,8611aa6a7ffffff,533,0.5313149796223904,0.927536231884058
220,0,3,8611aa6afffffff,318,0.5239159588734913,0.7941176470588235
221,0,3,8611aa6b7ffffff,417,0.4938510700106517,0.8918918918918919
222,0,3,8611aa6dfffffff,41,0.5145413870246085,1.0
223,0,3,8611aa707ffffff,326,0.5052823315118397,0.9595959595959596
224,0,3,8611aa70fffffff,396,0.4665144596651446,0.9361702127659575
225,0,3,8611aa717ffffff,412,0.6276371308016878,0.9465648854961832
226,0,3,8611aa71fffffff,474,0.7033108325297333,0.9328358208955224
227,0,3,8611aa727ffffff,290,0.5182323110359817,0.9545454545454546
228,0,3,8611aa72fffffff,320,0.4690265486725664,0.8536585365853658
229,0,3,8611aa737ffffff,279,0.5710804224207962,0.9076923076923077
230,0,3,8611aa74fffffff,15,0.32276119402985076,1.0
231,0,3,8611aa757ffffff,211,0.7417662489070241,0.8888888888888888
232,0,3,8611aa75fffffff,14,0.6404494382022472,1.0
233,0,3,8611aa767ffffff,31,0.5488372093023256,1.0
234,0,3,8611aa777ffffff,113,0.6787762906309751,1.0
235,0,3,8611aa787ffffff,501,0.723305254713197,0.9404761904761905
236,0,3,8611aa78fffffff,671,0.7438987280141196,0.9361702127659575
237,0,3,8611aa797ffffff,398,0.5479490541299868,0.9352941176470588
238,0,3,8611aa79fffffff,441,0.5592692828146143,0.9421487603305785
239,0,3,8611aa7a7ffffff,381,0.7202284862784055,0.9439252336448598
240,0,3,8611aa7afffffff,544,0.7564359169024777,0.9006622516556292
241,0,3,8611aa7b7ffffff,309,0.6016150740242261,0.9578947368421052
242,0,4,861181a47ffffff,17,0.5319148936170213,0.8181818181818182
243,0,4,861181a4fffffff,66,0.6139303482587065,1.0
244,0,4,861181a57ffffff,13,0.41875,0.6666666666666666
245,0,4,861181a5fffffff,15,0.708029197080292,1.0
246,0,4,861181a67ffffff,23,0.734375,1.0
247,0,4,861181a6fffffff,178,0.6737089201877934,0.9523809523809523
248,0,4,861181aa7ffffff,16,0.5652173913043478,1.0
249,0,4,861181ae7ffffff,3,0.5867768595041323,0.3333333333333333
250,0,4,861181b0fffffff,151,0.8355654761904762,1.0
251,0,4,861181b2fffffff,166,0.6036762334730732,1.0
252,0,4,861181b47ffffff,521,0.7405007879530731,0.8888888888888888
253,0,4,861181b4fffffff,587,0.5826640241994367,0.9384615384615385
254,0,4,861181b5fffffff,12,0.8421052631578947,1.0
255,0,4,861181b67ffffff,800,0.6570406606701383,0.9347826086956522
256,0,4,861181b6fffffff,604,0.6026168908408821,0.9238095238095239
257,0,4,861181b77ffffff,306,0.5786151491966335,0.9444444444444444
258,0,4,861181b8fffffff,19,0.8932038834951457,1.0
259,0,4,86118cd27ffffff,58,0.5895249695493301,0.9411764705882353
260,0,4,86118cd37ffffff,21,0.8679245283018868,1.0
261,0,4,8611aa09fffffff,124,0.5447067238912733,0.9736842105263158
262,0,4,8611aa0afffffff,30,0.7972027972027972,1.0
263,0,4,8611aa0b7ffffff,3,0.9696969696969697,1.0
264,0,4,8611aa0c7ffffff,38,0.8447412353923205,1.0
265,0,4,8611aa0e7ffffff,33,0.9606299212598425,1.0
266,0,4,8611aa197ffffff,83,0.6243222308288149,0.8888888888888888
267,0,4,8611aa397ffffff,68,0.8175675675675675,1.0
268,0,4,8611aa40fffffff,77,0.47629083245521603,0.9285714285714286
269,0,4,8611aa447ffffff,445,0.643888354186718,0.9215686274509803
270,0,4,8611aa44fffffff,449,0.6896497317765857,0.9538461538461539
271,0,4,8611aa457ffffff,195,0.5452912496792405,1.0
272,0,4,8611aa45fffffff,765,0.671763959390863,0.9430379746835443
273,0,4,8611aa46fffffff,457,0.80042689434365,0.9285714285714286
274,0,4,8611aa477ffffff,10,0.22772277227722773,1.0
275,0,4,8611aa4c7ffffff,340,0.6471946432694528,0.9367088607594937
276,0,4,8611aa4cfffffff,551,0.5631725787166202,0.935064935064935
277,0,4,8611aa4d7ffffff,83,0.5633484162895928,0.8421052631578947
278,0,4,8611aa4dfffffff,379,0.5685579196217494,0.9636363636363636
279,0,4,8611aa4e7ffffff,252,0.5017136831004482,0.9444444444444444
280,0,4,8611aa4efffffff,668,0.6675066939675539,0.9461538461538461
281,0,4,8611aa4f7ffffff,89,0.5645161290322581,1.0
282,0,4,8611aa507ffffff,15,0.37650602409638556,1.0
283,0,4,8611aa50fffffff,34,0.2974683544303797,1.0
284,0,4,8611aa51fffffff,10,0.7446808510638298,1.0
285,0,4,8611aa567ffffff,8,0.8723404255319149,1.0
286,0,4,8611aa56fffffff,66,0.8301886792452831,0.0
287,0,4,8611aa607ffffff,727,0.7024233375445044,0.96
288,0,4,8611aa617ffffff,871,0.6973108557428688,0.9310344827586207
289,0,4,8611aa61fffffff,512,0.5710922787193974,0.9473684210526315
290,0,4,8611aa627ffffff,661,0.6920952709699689,0.9662162162162162
291,0,4,8611aa62fffffff,475,0.8143248175182481,0.9
292,0,4,8611aa637ffffff,807,0.7201214316148274,0.9211822660098522
293,0,4,8611aa677ffffff,96,0.68,1.0
294,0,4,8611aa687ffffff,706,0.7471357108278199,1.0
295,0,4,8611aa68fffffff,130,0.667805294619983,0.9166666666666666
296,0,4,8611aa697ffffff,535,0.8111501757910597,0.9318181818181818
297,0,4,8611aa69fffffff,32,0.6923076923076923,1.0
298,0,4,8611aa6a7ffffff,944,0.6254000336870473,0.9123711340206185
299,0,4,8611aa6afffffff,606,0.6393909207343105,0.9038461538461539
300,0,4,8611aa6b7ffffff,669,0.6226637040909685,0.9380952380952381
301,0,4,8611aa6dfffffff,63,0.620933521923621,1.0
302,0,4,8611aa6efffffff,62,0.6565656565656566,1.0
303,0,4,8611aa707ffffff,639,0.5738261874023238,0.943502824858757
304,0,4,8611aa70fffffff,681,0.5044150821785369,0.9191919191919192
305,0,4,8611aa717ffffff,785,0.7104176227627352,0.9476190476190476
306,0,4,8611aa71fffffff,931,0.6906696553656486,0.9184549356223176
307,0,4,8611aa727ffffff,568,0.6793447293447293,1.0
308,0,4,8611aa72fffffff,615,0.5694879832810867,0.9315068493150684
309,0,4,8611aa737ffffff,530,0.6712395884370407,0.9107142857142857
310,0,4,8611aa747ffffff,6,0.9130434782608695,1.0
311,0,4,8611aa74fffffff,23,0.4965197215777262,1.0
312,0,4,8611aa757ffffff,406,0.7723328228688107,0.9814814814814815
313,0,4,8611aa767ffffff,81,0.87,0.9333333333333333
314,0,4,8611aa76fffffff,6,0.7227722772277227,1.0
315,0,4,8611aa777ffffff,242,0.795142555438226,0.5
316,0,4,8611aa787ffffff,932,0.7555139231882824,0.9333333333333333
317,0,4,8611aa78fffffff,1263,0.7533060909295666,0.9713375796178344
318,0,4,8611aa797ffffff,778,0.6602876362792856,0.9040590405904059
319,0,4,8611aa79fffffff,800,0.600200942885849,0.9527027027027027
320,0,4,8611aa7a7ffffff,705,0.7144194756554307,0.889763779527559
321,0,4,8611aa7afffffff,1020,0.7853626893578052,0.8921161825726142
322,0,4,8611aa7b7ffffff,530,0.6914149787356736,0.9106145251396648
323,0,4,8611aaccfffffff,9,0.6666666666666666,1.0
324,0,5,861181a47ffffff,32,0.7093275488069414,1.0
325,0,5,861181a4fffffff,91,0.7605263157894737,0.9090909090909091
326,0,5,861181a57ffffff,19,0.8424242424242424,0.75
327,0,5,861181a5fffffff,21,0.7416974169741697,1.0
328,0,5,861181a67ffffff,33,0.7884615384615384,1.0
329,0,5,861181a6fffffff,259,0.738883632923368,1.0
330,0,5,861181a77ffffff,30,0.6941176470588235,1.0
331,0,5,861181b0fffffff,189,0.7828947368421053,1.0
332,0,5,861181b2fffffff,202,0.6858619416758952,1.0
333,0,5,861181b47ffffff,689,0.7832560752914736,1.0
334,0,5,861181b4fffffff,783,0.6029671765700669,0.9294117647058824
335,0,5,861181b5fffffff,35,0.905511811023622,1.0
336,0,5,861181b67ffffff,1084,0.687372074397081,0.9459459459459459
337,0,5,861181b6fffffff,834,0.6995621904830259,0.9310344827586207
338,0,5,861181b77ffffff,381,0.6215301286391334,0.9166666666666666
339,0,5,861181b8fffffff,15,0.7313432835820896,1.0
340,0,5,86118cd27ffffff,69,0.6580773042616452,1.0
341,0,5,86118cd37ffffff,34,0.6101694915254238,1.0
342,0,5,8611aa09fffffff,187,0.6701523752614281,0.9523809523809523
343,0,5,8611aa0a7ffffff,1,1.0,1.0
344,0,5,8611aa0c7ffffff,48,0.7743682310469314,1.0
345,0,5,8611aa0e7ffffff,48,0.955719557195572,1.0
346,0,5,8611aa0f7ffffff,33,0.7777777777777778,1.0
347,0,5,8611aa197ffffff,126,0.6837209302325581,1.0
348,0,5,8611aa397ffffff,83,0.7195402298850575,1.0
349,0,5,8611aa39fffffff,5,0.8490566037735849,1.0
350,0,5,8611aa407ffffff,14,0.8421052631578947,1.0
351,0,5,8611aa40fffffff,99,0.471183800623053,0.8888888888888888
352,0,5,8611aa437ffffff,75,0.6141304347826086,1.0
353,0,5,8611aa447ffffff,748,0.7459866220735786,0.8955223880597015
354,0,5,8611aa44fffffff,621,0.7401619069035305,0.9611650485436893
355,0,5,8611aa457ffffff,265,0.6544243986254296,0.9607843137254902
356,0,5,8611aa45fffffff,1211,0.7131238611617261,0.9523809523809523
357,0,5,8611aa467ffffff,72,0.7467760844079718,1.0
358,0,5,8611aa46fffffff,732,0.8054087659309916,0.85
359,0,5,8611aa4c7ffffff,499,0.7194872251402119,0.906832298136646
360,0,5,8611aa4cfffffff,852,0.6059322033898306,0.9494949494949495
361,0,5,8611aa4d7ffffff,113,0.5703052728954672,1.0
362,0,5,8611aa4dfffffff,545,0.6767028627838104,1.0
363,0,5,8611aa4e7ffffff,325,0.6078917700112739,1.0
364,0,5,8611aa4efffffff,1061,0.7067728122549907,0.9047619047619048
365,0,5,8611aa4f7ffffff,154,0.7602339181286549,1.0
366,0,5,8611aa507ffffff,19,0.4860557768924303,1.0
367,0,5,8611aa50fffffff,33,0.5032894736842105,1.0
368,0,5,8611aa51fffffff,11,0.5,1.0
369,0,5,8611aa567ffffff,15,0.8387096774193549,1.0
370,0,5,8611aa56fffffff,105,0.8222222222222222,1.0
371,0,5,8611aa607ffffff,950,0.7409304310712761,0.9473684210526315
372,0,5,8611aa617ffffff,1159,0.7125960419091968,0.9505494505494505
373,0,5,8611aa61fffffff,676,0.6978692841752454,0.8888888888888888
374,0,5,8611aa627ffffff,927,0.6905524861878453,0.9364161849710982
375,0,5,8611aa62fffffff,708,0.7798434442270059,1.0
376,0,5,8611aa637ffffff,1251,0.7382454128440367,0.9425675675675675
377,0,5,8611aa677ffffff,115,0.5626477541371159,1.0
378,0,5,8611aa687ffffff,954,0.7349578820697954,0.9
379,0,5,8611aa68fffffff,196,0.7183308494783904,0.9583333333333334
380,0,5,8611aa697ffffff,697,0.7750086535133264,0.9122807017543859
381,0,5,8611aa69fffffff,37,0.7357859531772575,1.0
382,0,5,8611aa6a7ffffff,1282,0.6822505855920455,0.9101123595505618
383,0,5,8611aa6afffffff,780,0.6919345057610673,0.8823529411764706
384,0,5,8611aa6b7ffffff,869,0.6464544946957007,0.9344978165938864
385,0,5,8611aa6cfffffff,15,0.5952380952380952,0.0
386,0,5,8611aa6dfffffff,88,0.7359307359307359,1.0
387,0,5,8611aa6efffffff,86,0.7122641509433962,1.0
388,0,5,8611aa707ffffff,928,0.691166592028661,0.9897435897435898
389,0,5,8611aa70fffffff,897,0.6260775862068966,0.9672131147540983
390,0,5,8611aa717ffffff,1245,0.7429580167319058,0.937007874015748
391,0,5,8611aa71fffffff,1371,0.715733227785474,0.9581881533101045
392,0,5,8611aa727ffffff,822,0.7579317158853881,0.9714285714285714
393,0,5,8611aa72fffffff,827,0.6678035470668485,0.875
394,0,5,8611aa737ffffff,814,0.6940578381531795,0.9391304347826087
395,0,5,8611aa747ffffff,11,0.75,1.0
396,0,5,8611aa74fffffff,31,0.5511695906432749,1.0
397,0,5,8611aa757ffffff,555,0.7951633279191481,0.9272727272727272
398,0,5,8611aa75fffffff,37,0.5100671140939598,1.0
399,0,5,8611aa767ffffff,106,0.8225806451612904,0.9
400,0,5,8611aa76fffffff,10,0.8666666666666667,1.0
401,0,5,8611aa777ffffff,359,0.890400604686319,0.8
402,0,5,8611aa787ffffff,1459,0.7491864051843676,0.9601449275362319
403,0,5,8611aa78fffffff,1933,0.7506831699083749,0.9447674418604651
404,0,5,8611aa797ffffff,1078,0.6951529531395645,0.9490909090909091
405,0,5,8611aa79fffffff,1180,0.671664720703005,0.9171974522292994
406,0,5,8611aa7a7ffffff,1121,0.7444632970173245,0.9135802469135802
407,0,5,8611aa7afffffff,1721,0.7896724273733957,0.9398496240601504
408,0,5,8611aa7b7ffffff,825,0.7248404911264812,0.8888888888888888
409,0,6,861181a2fffffff,33,0.8435754189944135,1.0
410,0,6,861181a47ffffff,29,0.5688888888888889,1.0
411,0,6,861181a4fffffff,124,0.7607142857142857,1.0
412,0,6,861181a57ffffff,26,0.696969696969697,1.0
413,0,6,861181a5fffffff,19,0.8391608391608392,1.0
414,0,6,861181a6fffffff,263,0.7761690007120816,0.8571428571428571
415,0,6,861181b0fffffff,259,0.8812903225806452,1.0
416,0,6,861181b1fffffff,1,1.0,1.0
417,0,6,861181b2fffffff,216,0.7851908985730813,0.96875
418,0,6,861181b47ffffff,846,0.7908600833129135,0.95
419,0,6,861181b4fffffff,994,0.604763358778626,0.9181034482758621
420,0,6,861181b5fffffff,27,0.83,0.0
421,0,6,861181b67ffffff,1293,0.708247081228782,0.9117647058823529
422,0,6,861181b6fffffff,1020,0.7127436870338872,0.9195402298850575
423,0,6,861181b77ffffff,453,0.6519434628975265,0.9642857142857143
424,0,6,861181b8fffffff,20,0.9452054794520548,1.0
425,0,6,86118cd27ffffff,65,0.65379113018598,0.9166666666666666
426,0,6,86118cd37ffffff,37,0.7931034482758621,1.0
427,0,6,86118cd67ffffff,52,0.7721518987341772,1.0
428,0,6,8611aa09fffffff,220,0.6704317269076305,0.9375
429,0,6,8611aa0afffffff,46,0.8197424892703863,1.0
430,0,6,8611aa0c7ffffff,45,0.728494623655914,1.0
431,0,6,8611aa0e7ffffff,65,0.8657407407407407,0.8571428571428571
432,0,6,8611aa197ffffff,159,0.6977459016393442,1.0
433,0,6,8611aa40fffffff,99,0.6039783001808319,1.0
434,0,6,8611aa447ffffff,865,0.7126561651276481,1.0
435,0,6,8611aa44fffffff,782,0.7183535108958837,0.95
436,0,6,8611aa457ffffff,264,0.6608636671942121,0.8936170212765957
437,0,6,8611aa45fffffff,1427,0.706056706056706,0.9251101321585903
438,0,6,8611aa467ffffff,95,0.7466977466977467,0.6666666666666666
439,0,6,8611aa46fffffff,918,0.7842550422901756,0.9166666666666666
440,0,6,8611aa4c7ffffff,530,0.7236310180080853,0.9142857142857143
441,0,6,8611aa4cfffffff,1003,0.6395888594164456,0.9304347826086956
442,0,6,8611aa4d7ffffff,105,0.7632824829037349,0.9565217391304348
443,0,6,8611aa4dfffffff,617,0.6654253795474077,0.8596491228070176
444,0,6,8611aa4e7ffffff,341,0.6146536634158539,0.9583333333333334
445,0,6,8611aa4efffffff,1182,0.7116966802830678,0.9395973154362416
446,0,6,8611aa4f7ffffff,160,0.7459183673469387,0.6666666666666666
447,0,6,8611aa50fffffff,39,0.6277777777777778,1.0
448,0,6,8611aa567ffffff,15,0.6460176991150443,1.0
449,0,6,8611aa56fffffff,150,0.7866847826086957,0.8571428571428571
450,0,6,8611aa607ffffff,1176,0.7329111992676228,0.9603174603174603
451,0,6,8611aa617ffffff,1352,0.7172017362061549,0.9531914893617022
452,0,6,8611aa61fffffff,798,0.7084279872785098,0.7678571428571429
453,0,6,8611aa627ffffff,1175,0.6804579513194025,0.946524064171123
454,0,6,8611aa62fffffff,835,0.7907949790794979,0.9565217391304348
455,0,6,8611aa637ffffff,1551,0.7305943705288493,0.9475806451612904
456,0,6,8611aa677ffffff,118,0.5220994475138122,0.8333333333333334
457,0,6,8611aa687ffffff,1137,0.7320047590719809,0.95
458,0,6,8611aa68fffffff,191,0.666056166056166,1.0
459,0,6,8611aa697ffffff,848,0.8163265306122449,0.8771929824561403
460,0,6,8611aa69fffffff,36,0.7530364372469636,1.0
461,0,6,8611aa6a7ffffff,1530,0.7073203734608272,0.95
462,0,6,8611aa6afffffff,911,0.6571395375856861,0.9827586206896551
463,0,6,8611aa6b7ffffff,1043,0.6901360211370976,0.9274193548387096
464,0,6,8611aa6cfffffff,21,0.8881578947368421,0.6666666666666666
465,0,6,8611aa6dfffffff,110,0.8370165745856354,1.0
466,0,6,8611aa6efffffff,105,0.8424124513618677,0.8
467,0,6,8611aa707ffffff,1085,0.7001289165405526,0.9298245614035088
468,0,6,8611aa70fffffff,1067,0.6717330641809653,0.9414225941422594
469,0,6,8611aa717ffffff,1587,0.6977302901940949,0.9305993690851735
470,0,6,8611aa71fffffff,1734,0.7218103929968337,0.9453924914675768
471,0,6,8611aa727ffffff,993,0.7468924341783303,1.0
472,0,6,8611aa72fffffff,994,0.6886182366889416,0.9836065573770492
473,0,6,8611aa737ffffff,988,0.6957048708431179,0.972972972972973
474,0,6,8611aa74fffffff,26,0.5827505827505828,1.0
475,0,6,8611aa757ffffff,642,0.725468224747879,0.8614457831325302
476,0,6,8611aa75fffffff,32,0.7473118279569892,0.5
477,0,6,8611aa767ffffff,132,0.8797979797979798,0.6
478,0,6,8611aa76fffffff,4,0.4864864864864865,1.0
479,0,6,8611aa777ffffff,415,0.8454332552693209,1.0
480,0,6,8611aa787ffffff,1898,0.7466220255889034,0.9522184300341296
481,0,6,8611aa78fffffff,2412,0.7458095164529585,0.949468085106383
482,0,6,8611aa797ffffff,1338,0.716772269847186,0.9392857142857143
483,0,6,8611aa79fffffff,1444,0.7083908744407005,0.9272727272727272
484,0,6,8611aa7a7ffffff,1488,0.7400605238443076,0.9214876033057852
485,0,6,8611aa7afffffff,2213,0.7628182296171916,0.8992042440318302
486,0,6,8611aa7b7ffffff,994,0.7033403202069304,0.9591836734693877
487,0,7,861181a2fffffff,37,0.8216783216783217,1.0
488,0,7,861181a47ffffff,37,0.8017751479289941,1.0
